,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,state_chan_alt
63,mar033c-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,75.4,0.5230992732482382,0.01437689144615298,0.31302743048504544,1.042343839075166,baseline
64,mar033c-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.020132006228877605,75.4,0.5230992732482382,0.01437689144615298,-0.0026562733938644847,-0.02190595675339491,ACTIVE_1
65,mar033c-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.00017463938549542354,75.4,0.5230992732482382,0.01437689144615298,0.002501840160217425,-0.02516290348806228,PASSIVE_1
66,mar013b-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,81.8,0.4429978479018972,0.012613951575262626,0.06723157995474742,1.0015422105429999,baseline
67,mar013b-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.014486538339375863,81.8,0.4429978479018972,0.012613951575262626,0.0008701046879925308,0.028905905670001602,ACTIVE_1
68,mar013b-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.0002855683302103001,81.8,0.4429978479018972,0.012613951575262626,0.012541515712300333,-0.04710714066630808,PASSIVE_1
69,mar013b-d1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,71.2,0.4365022793053564,0.01741121836285777,0.4502133975264105,0.8739721766410687,baseline
70,mar013b-d1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_0,0.08041276625154073,71.2,0.4365022793053564,0.01741121836285777,-0.017295334090584695,0.10946691240682704,ACTIVE_0
71,mar011b-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,84.3,0.40364019417168767,0.015236699027443252,0.4984586305689856,0.8354148680324555,baseline
72,mar011b-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.06733129448266298,84.3,0.40364019417168767,0.015236699027443252,-0.0016744907664951896,0.0378547193776851,ACTIVE_1
73,mar011b-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.00024502083436744903,84.3,0.40364019417168767,0.015236699027443252,0.019514852526205252,-0.0532136479168932,PASSIVE_1
74,mar012a-c2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,96.0,0.3510664958072556,0.01444600105873503,0.27739142348628015,0.9344808831215007,baseline
75,mar012a-c2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.08318587478977123,96.0,0.3510664958072556,0.01444600105873503,0.0007336005259534195,0.003998736431378891,ACTIVE_1
76,mar012a-c2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.0003611522119329826,96.0,0.3510664958072556,0.01444600105873503,-0.00988340622739373,-0.05993833565901339,PASSIVE_1
77,mar012b-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,95.3,0.5647760215831319,0.021255801394130885,0.09911114685928515,1.0166461505218298,baseline
78,mar012b-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.005865104942635924,95.3,0.5647760215831319,0.021255801394130885,0.0008666938856112472,0.04912482894382856,ACTIVE_1
79,mar012b-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.00028649199746369383,95.3,0.5647760215831319,0.021255801394130885,0.009890551948020906,-0.1341934632296668,PASSIVE_1
80,mar004a-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,98.4,0.5013190858781205,0.019385929117512607,0.7657377216244841,1.0595446509343764,baseline
81,mar004a-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.01872623111166629,98.4,0.5013190858781205,0.019385929117512607,0.00779590748686185,-0.01726645033371326,ACTIVE_1
